gene_name,vector_idx
PCDHGA7,1501
PCDHGA8,1502
PCDHGB5,1503
PCDHGB6,1504
PCDHGA10,1505
PCDHGA12,1506
ARAP3,1507
PCDH12,1508
AC005592.1,1509
CTC-806A22.1,1510
SH3RF2,1511
POU4F3,1512
JAKMIP2,1513
SPINK1,1514
SCGB3A2,1515
SPINK5,1516
SPINK6,1517
RP11-373N22.3,1518
ADRB2,1519
ABLIM3,1520
CARMN,1521
PDE6A,1522
SLC26A2,1523
CSF1R,1524
SLC6A7,1525
CAMK2A,1526
ARSI,1527
CD74,1528
CTC-367J11.1,1529
SYNPO,1530
MYOZ3,1531
SMIM3,1532
SLC36A2,1533
SPARC,1534
CTB-113P19.5,1535
HAND1,1536
FAXDC2,1537
HAVCR2,1538
ITK,1539
FAM71B,1540
CYFIP2,1541
CTB-47B11.3,1542
ADAM19,1543
CTB-127C13.1,1544
CCNJL,1545
PTTG1,1546
LINC01202,1547
GABRG2,1548
RP11-541P9.3,1549
HMMR,1550
CTC-340A15.2,1551
CTC-286N12.1,1552
CTB-178M22.2,1553
LCP2,1554
CTB-114C7.4,1555
KCNMB1,1556
GABRP,1557
NPM1,1558
NEURL1B,1559
DUSP1,1560
ATP6V0E1,1561
CREBRF,1562
LINC01484,1563
CPEB4,1564
HMP19,1565
FAM153B,1566
HK3,1567
PFN3,1568
DOK3,1569
PHYKPL,1570
ZNF454,1571
GRM6,1572
ZNF879,1573
HNRNPH1,1574
LTC4S,1575
SQSTM1,1576
RNF130,1577
CTC-573N18.1,1578
BTNL8,1579
BTNL9,1580
AC138035.2,1581
DUSP22,1582
RP11-532F6.4,1583
RP11-284J1.1,1584
RP1-136B1.1,1585
SERPINB1,1586
SERPINB9,1587
RP1-40E16.11,1588
TUBB2A,1589
TUBB2B,1590
RP3-406P24.3,1591
FAM217A,1592
RP11-274H24.1,1593
RREB1,1594
RP11-69L16.4,1595
RP3-512B11.3,1596
RP11-314C16.1,1597
OFCC1,1598
TFAP2A,1599
TFAP2A-AS1,1600
MIR5689HG,1601
GCNT2,1602
RP11-360O19.4,1603
RP11-421M1.8,1604
GCM2,1605
ERVFRD-1,1606
ADTRP,1607
PHACTR1,1608
RNF182,1609
RP3-448I9.2,1610
MYLIP,1611
ATXN1,1612
DEK,1613
RP4-625H18.2,1614
RP11-239H6.2,1615
SOX4,1616
CASC15,1617
PRL,1618
KIAA0319,1619
FAM65B,1620
RP11-367G6.3,1621
LRRC16A,1622
HIST1H2AA,1623
TRIM38,1624
HIST1H1C,1625
HIST1H4C,1626
HIST1H2AC,1627
HIST1H2BD,1628
HIST1H2BE,1629
RP1-34B20.21,1630
HIST1H4E,1631
HIST1H2BG,1632
HIST1H4H,1633
RP11-457M11.7,1634
RP11-239L20.6,1635
HIST1H2BJ,1636
RP1-153G14.4,1637
HIST1H3H,1638
GPX6,1639
LINC01556,1640
OR5V1,1641
MOG,1642
HLA-F,1643
HLA-A,1644
HCG9,1645
TRIM31,1646
HLA-E,1647
XXbac-BPG249D20.9,1648
PPP1R18,1649
TUBB,1650
IER3,1651
DPCR1,1652
MUC21,1653
HCG22,1654
CDSN,1655
XXbac-BPG299F13.14,1656
HLA-C,1657
HLA-B,1658
ATP6V1G2-DDX39B,1659
LTA,1660
TNF,1661
LTB,1662
LST1,1663
AIF1,1664
LY6G5C,1665
DDAH2,1666
CLIC1,1667
VWA7,1668
HSPA1A,1669
HSPA1B,1670
C6orf48,1671
NEU1,1672
SLC44A4,1673
C2,1674
ATF6B,1675
GPSM3,1676
HLA-DRA,1677
HLA-DRB1,1678
HLA-DQA1,1679
PSMB8,1680
PSMB8-AS1,1681
PSMB9,1682
TAP1,1683
HLA-DMB,1684
HLA-DOA,1685
HLA-DPA1,1686
HLA-DPB1,1687
B3GALT4,1688
TAPBP,1689
BAK1,1690
IP6K3,1691
GRM4,1692
C6orf1,1693
SCUBE3,1694
DEF6,1695
PNPLA1,1696
ETV7,1697
SRSF3,1698
CDKN1A,1699
RAB44,1700
CPNE5,1701
PI16,1702
FGD2,1703
PIM1,1704
TMEM217,1705
MDGA1,1706
KCNK17,1707
KIF6,1708
DAAM2,1709
RP11-61I13.3,1710
APOBEC2,1711
MDFI,1712
TFEB,1713
PGC,1714
PRICKLE4,1715
CCND3,1716
PTCRA,1717
ZNF318,1718
RP1-261G23.7,1719
RP5-1120P11.1,1720
C6orf223,1721
RP1-302G2.5,1722
HSP90AB1,1723
RP11-444E17.6,1724
TCTE1,1725
RUNX2,1726
ENPP5,1727
RCAN2,1728
CYP39A1,1729
SLC25A27,1730
RP11-268F1.3,1731
MEP1A,1732
ADGRF1,1733
ADGRF4,1734
OPN5,1735
CRISP2,1736
CRISP3,1737
RP11-524K22.1,1738
PKHD1,1739
PAQR8,1740
EFHC1,1741
GSTA1,1742
GCM1,1743
RP3-483K16.4,1744
RP11-411K7.1,1745
COL21A1,1746
DST,1747
RP11-203B9.4,1748
XXbac-BPGBPG55C20.1,1749
XXbac-BPGBPG55C20.3,1750
LGSN,1751
EYS,1752
RP11-301G19.1,1753
RP3-525N10.2,1754
RP11-462G2.1,1755
LINC01626,1756
RIMS1,1757
OOEP,1758
MB21D1,1759
RP11-505P4.6,1760
RP11-505P4.7,1761
RP11-554D15.3,1762
RP11-415D17.4,1763
LCA5,1764
FAM46A,1765
PRSS35,1766
TBX18-AS1,1767
CGA,1768
RP3-382I10.7,1769
RP11-63L7.5,1770
PNRC1,1771
RP1-45N11.1,1772
RP1-23E21.2,1773
POU3F2,1774
PNISR,1775
MCHR2,1776
LINC00577,1777
RP3-355L5.4,1778
PRDM1,1779
AIM1,1780
RP1-60O19.1,1781
CD24,1782
RP1-191J18.66,1783
RP1-111B22.3,1784
CD164,1785
MICAL1,1786
RP5-1112D6.8,1787
WISP3,1788
RP1-142L7.5,1789
MARCKS,1790
FRK,1791
DSE,1792
TSPYL1,1793
FAM26F,1794
RP11-259P20.1,1795
TRAPPC3L,1796
SLC35F1,1797
PLN,1798
FABP7,1799
SMPDL3A,1800
RNF217-AS1,1801
RP11-624M8.1,1802
RP1-293L8.2,1803
HEY2,1804
RP3-403A15.5,1805
LAMA2,1806
RP1-69D17.3,1807
RP11-69I8.2,1808
VNN1,1809
VNN3,1810
VNN2,1811
EYA4,1812
SLC2A12,1813
SGK1,1814
LINC01010,1815
RP11-557H15.4,1816
CTA-31J9.2,1817
ALDH8A1,1818
MYB,1819
MYB-AS1,1820
RP3-388E23.2,1821
RP3-325F22.3,1822
IL22RA2,1823
IFNGR1,1824
TXLNB,1825
CITED2,1826
LINC01625,1827
HIVEP2,1828
STX11,1829
UTRN,1830
ADGB,1831
STXBP5-AS1,1832
RP1-111D6.3,1833
RP11-350J20.12,1834
ULBP2,1835
PPP1R14C,1836
AKAP12,1837
SYNE1,1838
RP11-306O13.1,1839
IPCEF1,1840
SYTL3,1841
TAGAP,1842
SLC22A1,1843
RPS6KA2,1844
RNASET2,1845
RP11-503C24.4,1846
RP1-266L20.4,1847
LINC00574,1848
DLL1,1849
RP5-894D12.4,1850
PSMB1,1851
PDGFA,1852
RP11-449P15.2,1853
ADAP1,1854
CYP2W1,1855
AC073957.15,1856
AC102953.4,1857
ELFN1,1858
AC110781.3,1859
AC092171.2,1860
ACTB,1861
CTB-161C1.1,1862
ANKRD61,1863
AC004895.4,1864
RP5-1159O4.1,1865
AC006042.7,1866
AC005281.2,1867
DGKB,1868
AHR,1869
HDAC9,1870
ITGB8,1871
IL6,1872
DFNA5,1873
SNX10,1874
AC004540.4,1875
AC004540.5,1876
SKAP2,1877
HOTAIRM1,1878
RP1-170O19.14,1879
HOXA13,1880
HOTTIP,1881
TAX1BP1,1882
JAZF1-AS1,1883
CREB5,1884
CPVL,1885
AC004593.3,1886
PRR15,1887
MTURN,1888
RP4-777O23.3,1889
RP4-777O23.1,1890
CRHR2,1891
INMT,1892
AQP1,1893
SEPT7-AS1,1894
TRGC2,1895
TRGC1,1896
TRGV9,1897
TRGVA,1898
RP11-121A8.1,1899
TRGV5,1900
AMPH,1901
POU6F2,1902
AC011290.4,1903
INHBA,1904
C7orf25,1905
HECW1,1906
LINC00957,1907
PGAM2,1908
NPC1L1,1909
MYO1G,1910
UPP1,1911
ABCA13,1912
VWC2,1913
AC020743.2,1914
DDC,1915
SUMF2,1916
PHKG1,1917
ZNF117,1918
ERV3-1,1919
TPST1,1920
GS1-124K5.11,1921
KCTD7,1922
TRIM74,1923
ABHD11-AS1,1924
CLDN4,1925
WBSCR28,1926
RP11-731K22.1,1927
CLIP2,1928
NCF1,1929
GTF2IRD2,1930
AC004878.8,1931
HIP1,1932
CCDC146,1933
PTPN12,1934
GNAI1,1935
CD36,1936
PCLO,1937
SEMA3E,1938
SEMA3A,1939
SEMA3D,1940
GRM3,1941
AC005009.1,1942
ABCB1,1943
RUNDC3B,1944
CDK14,1945
AC002456.2,1946
SAMD9L,1947
HEPACAM2,1948
CALCR,1949
TFPI2,1950
AC006378.2,1951
AC003092.1,1952
PON3,1953
ASB4,1954
PDK4,1955
AC002451.3,1956
DYNC1I1,1957
BRI3,1958
RP11-307C18.1,1959
ARPC1B,1960
CYP3A5,1961
CYP3A4,1962
RP4-604G5.1,1963
GATS,1964
PILRA,1965
C7orf61,1966
TSC22D4,1967
GIGYF1,1968
MUC12,1969
RP11-395B7.4,1970
MUC17,1971
TRIM56,1972
SERPINE1,1973
VGF,1974
MYL10,1975
CTA-305I2.1,1976
RP11-514P8.2,1977
ORAI2,1978
POLR2J3,1979
RASA4,1980
RP11-514P8.6,1981
AC105052.2,1982
LRRC17,1983
SLC26A5,1984
RELN,1985
KMT2E,1986
PIK3CG,1987
HBP1,1988
SLC26A4-AS1,1989
CTB-13F3.1,1990
PNPLA8,1991
AC003088.1,1992
AC002463.3,1993
C7orf60,1994
GPR85,1995
LINC01393,1996
TES,1997
CAV2,1998
CAV1,1999
CTTNBP2,2000
ANKRD7,2001
AASS,2002
FEZF1-AS1,2003
C7orf77,2004
RP11-3B12.5,2005
RP11-3B12.2,2006
RP11-212P7.2,2007
RP11-274B21.10,2008
RP11-274B21.9,2009
OPN1SW,2010
CCDC136,2011
UBE2H,2012
RP11-306G20.1,2013
SSMEM1,2014
TSGA13,2015
AC058791.1,2016
RP11-138A9.1,2017
RP11-138A9.2,2018
LINC-PINT,2019
PLXNA4,2020
LRGUK,2021
AKR1B1,2022
BPGM,2023
RP11-644N4.1,2024
DGKI,2025
CREB3L2,2026
SVOPL,2027
ZC3HAV1,2028
HIPK2,2029
DENND2A,2030
WEE2-AS1,2031
TRBC1,2032
PRSS2,2033
TRBC2,2034
TRBV30,2035
EPHB6,2036
AC073342.12,2037
TMEM139,2038
FAM131B,2039
AC093673.5,2040
ZYX,2041
TAS2R60,2042
TCAF2,2043
CNTNAP2,2044
GHET1,2045
ZNF425,2046
ZNF467,2047
SSPO,2048
ZNF862,2049
RP11-445N20.3,2050
RP4-584D14.5,2051
LINC00996,2052
GIMAP8,2053
GIMAP7,2054
GIMAP2,2055
TMEM176B,2056
TMEM176A,2057
KCNH2,2058
RP4-548D19.3,2059
WDR86,2060
PRKAG2-AS1,2061
LINC01003,2062
DPP6,2063
PAXIP1-AS2,2064
RP11-5C23.2,2065
AC008060.5,2066
AC073133.2,2067
MNX1-AS2,2068
RP4-639J15.3,2069
AC005481.5,2070
AC011899.9,2071
RP11-452C13.1,2072
VIPR2,2073
LINC00685,2074
CRLF2,2075
CSF2RA,2076
IL3RA,2077
P2RY8,2078
CD99,2079
ARSD,2080
RP11-706O15.7,2081
VCX3B,2082
TLR7,2083
TMSB4X,2084
FAM9C,2085
RP1-122K4.3,2086
ASB9,2087
BMX,2088
TMEM27,2089
AP1S2,2090
RP11-431J24.2,2091
RAI2,2092
BEND2,2093
CDKL5,2094
ADGRG2,2095
PHEX,2096
PTCHD1,2097
PRDX4,2098
RP13-314C10.5,2099
SAT1,2100
EIF2S3,2101
PCYT1B,2102
ARX,2103
MAGEB2,2104
CXorf21,2105
DMD,2106
XK,2107
CYBB,2108
DYNLT3,2109
SRPX,2110
MID1IP1,2111
LINC01281,2112
RP11-320G24.1,2113
RP5-1172N10.2,2114
GPR34,2115
GPR82,2116
MAOB,2117
CXorf36,2118
TIMP1,2119
CFP,2120
UXT-AS1,2121
AF196970.3,2122
ERAS,2123
PIM2,2124
PLP2,2125
SYP,2126
GAGE12J,2127
SHROOM4,2128
RP11-348F1.2,2129
MAGED1,2130
SPANXN5,2131
FAM156A,2132
MAGED2,2133
TRO,2134
ALAS2,2135
PAGE5,2136
LINC01420,2137
MSN,2138
RP6-159A1.4,2139
VSIG4,2140
HEPH,2141
AR,2142
IGBP1,2143
FOXO4,2144
IL2RG,2145
ACRC,2146
LINC00891,2147
RGAG4,2148
RPS4X,2149
CITED1,2150
XIST,2151
FTX,2152
KIAA2022,2153
PGAM4,2154
CYSLTR1,2155
LPAR4,2156
SH3BGRL,2157
RPS6KA6,2158
SATL1,2159
KLHL4,2160
TGIF2LX,2161
RPA4,2162
NOX1,2163
TMEM35,2164
BTK,2165
ARMCX3,2166
ZMAT1,2167
NXF3,2168
TCEAL5,2169
BEX2,2170
WBP5,2171
RAB40A,2172
RAB9B,2173
H2BFWT,2174
RP11-722G7.1,2175
PIH1D3,2176
FRMPD3,2177
TSC22D3,2178
ACSL4,2179
RGAG1,2180
RP5-1139I1.1,2181
RHOXF1-AS1,2182
RHOXF2BB,2183
LINC01402,2184
TMEM255A,2185
ATP1B4,2186
LAMP2,2187
TEX13D,2188
TENM1,2189
RP1-30E17.2,2190
SASH3,2191
BCORL1,2192
RAB33A,2193
FRMD7,2194
RAP2C-AS1,2195
TFDP3,2196
LINC00629,2197
RP11-265D19.6,2198
SMIM10L2A,2199
CT45A1,2200
CT45A3,2201
FHL1,2202
ARHGEF6,2203
RP11-1114A5.4,2204
SOX3,2205
SPANXD,2206
MAGEC2,2207
IDS,2208
AF011889.2,2209
LINC00893,2210
MAGEA9B,2211
MAGEA11,2212
XX-FW81066F1.2,2213
XX-FW80269A6.1,2214
PASD1,2215
RP11-366F6.2,2216
GABRE,2217
GABRQ,2218
MAGEA2,2219
PNMA5,2220
RP11-635O16.2,2221
U82695.5,2222
DUSP9,2223
ARHGAP4,2224
RENBP,2225
TKTL1,2226
XX-FW83128A1.2,2227
FLNA,2228
RPL10,2229
XX-FW83563B9.5,2230
CH17-340M24.3,2231
ATP6AP1,2232
G6PD,2233
GAB3,2234
SMIM9,2235
CLIC2,2236
TMLHE-AS1,2237
IL9R,2238
AC144568.2,2239
CTD-2336O2.3,2240
MYOM2,2241
AC133633.2,2242
ANGPT2,2243
PPP1R3B,2244
C8orf74,2245
RP11-177H2.2,2246
FAM167A,2247
C8orf49,2248
RP11-297N6.4,2249
CTSB,2250
KIAA1456,2251
SGCZ,2252
TUSC3,2253
SLC7A2,2254
MTUS1,2255
ASAH1,2256
DOK2,2257
DMTN,2258
PHYHIP,2259
EGR3,2260
PEBP4,2261
TNFRSF10D,2262
LOXL2,2263
SLC25A37,2264
NKX3-1,2265
STC1,2266
ADAM28,2267
NEFM,2268
EBF2,2269
BNIP3L,2270
PNMA2,2271
DPYSL2,2272
STMN4,2273
PTK2B,2274
CHRNA2,2275
CLU,2276
PNOC,2277
RP11-662B19.2,2278
AC145110.1,2279
RP11-51J9.5,2280
RNF122,2281
DUSP26,2282
RP1-273G13.3,2283
RP1-84O15.2,2284
RP11-863K10.7,2285
RAB11FIP1,2286
ADRB3,2287
C8orf86,2288
TACC1,2289
PLEKHA2,2290
HTRA4,2291
C8orf4,2292
ZMAT4,2293
SFRP1,2294
PLAT,2295
RP11-231D20.2,2296
RP11-503E24.2,2297
CHRNA6,2298
CEBPD,2299
C8orf22,2300
RP11-10H3.1,2301
RP11-11C20.3,2302
PCMTD1,2303
RP11-546K22.3,2304
XKR4,2305
RP11-513O17.3,2306
RP11-44D19.1,2307
SDCBP,2308
TOX,2309
RP11-91I20.3,2310
RP11-33I11.2,2311
AC022182.1,2312
AC022182.3,2313
ASPH,2314
RRS1-AS1,2315
ADHFE1,2316
C8orf46,2317
AC090154.1,2318
KCNB2,2319
C8orf89,2320
RPL7,2321
RDH10,2322
UBE2W,2323
LY96,2324
RP11-6I2.3,2325
CASC9,2326
HNF4G,2327
STMN2,2328
HEY1,2329
LINC01607,2330
ZBTB10,2331
PAG1,2332
RP11-1149M10.2,2333
FABP5,2334
RP11-354A14.1,2335
RALYL,2336
RP11-219B4.7,2337
CA2,2338
CNGB3,2339
CTB-118P15.2,2340
RP11-642C5.1,2341
CALB1,2342
NECAB1,2343
TMEM55A,2344
RUNX1T1,2345
RP11-10N23.5,2346
RP3-388N13.5,2347
RP11-22C11.2,2348
TP53INP1,2349
RP11-90D11.1,2350
SDC2,2351
CPQ,2352
LAPTM4B,2353
MATN2,2354
OSR2,2355
RP11-44N12.2,2356
FBXO43,2357
FLJ42969,2358
KB-1410C5.5,2359
NCALD,2360
UBR5-AS1,2361
KB-431C1.5,2362
KLF10,2363
KB-1732A1.1,2364
KB-1507C5.4,2365
BAALC,2366
FZD6,2367
DCAF13,2368
DPYS,2369
LRP12,2370
RP11-649G15.2,2371
EIF3E,2372
TMEM74,2373
CSMD3,2374
AC023590.1,2375
RP11-760H22.2,2376
COL14A1,2377
RP11-369K17.1,2378
LINC01151,2379
FAM83A,2380
ATAD2,2381
FBXO32,2382
RP11-383J24.1,2383
RP11-6D1.3,2384
SQLE,2385
TRIB1,2386
RP11-136O12.2,2387
RP11-65D17.1,2388
FAM84B,2389
CASC8,2390
MYC,2391
TMEM71,2392
SLA,2393
NDRG1,2394
RP11-489O18.1,2395
FAM135B,2396
RP11-398H6.1,2397
DENND3,2398
RP11-10J21.6,2399
GPR20,2400
CTD-3064M3.7,2401
RP13-467H17.1,2402
ARC,2403
LY6E,2404
RP11-661A12.5,2405
RP11-661A12.12,2406
RP11-429J17.5,2407
RP11-429J17.7,2408
RP11-429J17.8,2409
EPPK1,2410
PARP10,2411
CTD-2517M22.17,2412
RP11-165F24.3,2413
DMRT2,2414
IGHEP2,2415
RP11-390F4.3,2416
RP11-77E14.2,2417
RP11-29B9.2,2418
CNTLN,2419
RP11-513M16.8,2420
RPS6,2421
RP11-315I14.2,2422
RP11-321L2.2,2423
DDX58,2424
DNAJA1,2425
B4GALT1,2426
SPINK4,2427
RP11-384P7.7,2428
PRSS3,2429
RP11-537H15.3,2430
PHF24,2431
FAM214B,2432
FAM166B,2433
CD72,2434
RP11-331F9.4,2435
TLN1,2436
SPAG8,2437
FAM221B,2438
RECK,2439
CLTA,2440
PAX5,2441
BMS1P14,2442
FAM74A7,2443
RP11-475I24.8,2444
FAM74A6,2445
RP11-160N1.9,2446
RP11-374M1.5,2447
RP11-111F5.3,2448
RP11-211N8.2,2449
RP11-327I22.5,2450
ZNF658,2451
RP11-395E19.2,2452
RP11-88I18.2,2453
RP11-203L2.4,2454
BANCR,2455
MAMDC2,2456
RP11-63P12.7,2457
ALDH1A1,2458
ANXA1,2459
TRPM6,2460
RFK,2461
GNA14,2462
TLE4,2463
RP11-383M4.6,2464
RP11-439K3.1,2465
IDNK,2466
RP11-158D2.2,2467
SLC28A3,2468
GAS1,2469
CTSL,2470
CDK20,2471
NXNL2,2472
CKS2,2473
GADD45G,2474
SYK,2475
RP11-305L7.1,2476
RP11-440G5.2,2477
AL136097.1,2478
OGN,2479
FGD3,2480
SUSD3,2481
RP11-274J16.5,2482
NINJ1,2483
RP11-165J3.6,2484
RP11-53B5.1,2485
BARX1,2486
BARX1-AS1,2487
RP11-2B6.3,2488
FBP1,2489
RP11-435O5.7,2490
NUTM2G,2491
RP11-498P14.5,2492
HEMGN,2493
RP11-92C4.3,2494
COL15A1,2495
RP11-92C4.6,2496
NAMA,2497
GRIN3A,2498
NIPSNAP3B,2499
ABCA1,2500
RP11-217B7.2,2501
SLC44A1,2502
RP11-235C23.5,2503
TAL2,2504
RP11-308N19.1,2505
LINC01505,2506
KLF4,2507
FRRS1L,2508
SVEP1,2509
ZNF483,2510
FAM225B,2511
SLC31A2,2512
RP11-18B16.2,2513
COL27A1,2514
ORM1,2515
ORM2,2516
AKNA,2517
RP11-9M16.2,2518
TNFSF15,2519
TNC,2520
PAPPA,2521
TLR4,2522
RP11-281A20.2,2523
MEGF9,2524
PSMD5-AS1,2525
PHF19,2526
TRAF1,2527
CNTRL,2528
GSN,2529
GSN-AS1,2530
STOM,2531
MORN5,2532
PTGS1,2533
RP11-542K23.10,2534
RP11-542K23.7,2535
GPR21,2536
HSPA5,2537
TTC16,2538
SH2D3C,2539
ENG,2540
PIP5KL1,2541
SPTAN1,2542
HMGA1P4,2543
SET,2544
ZDHHC12,2545
CRAT,2546
IER5L,2547
RP11-247A12.8,2548
C9orf106,2549
RP11-65J3.3,2550
RP11-65J3.14,2551
RP11-492E3.51,2552
RP11-492E3.2,2553
C9orf50,2554
PRRX2-AS1,2555
PTGES,2556
USP20,2557
FNBP1,2558
RP11-138E2.1,2559
HMCN2,2560
LAMC3,2561
RP11-544A12.8,2562
RP11-334J6.6,2563
NTNG2,2564
BARHL1,2565
AK8,2566
OBP2B,2567
ADAMTS13,2568
SLC2A6,2569
SARDH,2570
LL09NC01-139C3.1,2571
RP11-473E2.4,2572
FCN1,2573
OBP2A,2574
PAEP,2575
NALT1,2576
CCDC183,2577
CLIC3,2578
C9orf139,2579
FUT7,2580
RP11-229P13.15,2581
SLC34A3,2582
TUBB4B,2583
C9orf173,2584
NOXA1,2585
ENTPD8,2586
ODF3,2587
RP11-304M2.5,2588
IFITM2,2589
IFITM3,2590
RP13-317D12.3,2591
IRF7,2592
CDHR5,2593
AP006621.8,2594
RP13-870H17.3,2595
DUSP8,2596
KRTAP5-AS1,2597
IFITM10,2598
SYT8,2599
TNNI2,2600
LSP1,2601
TNNT3,2602
IGF2,2603
C11orf21,2604
TSPAN32,2605
TRPM5,2606
KCNQ1,2607
KCNQ1OT1,2608
KCNQ1-AS1,2609
KCNQ1DN,2610
CDKN1C,2611
SLC22A18,2612
PHLDA2,2613
MRGPRG-AS1,2614
RHOG,2615
OR51E1,2616
OR51E2,2617
HBB,2618
HBD,2619
HBG1,2620
HBG2,2621
HBE1,2622
OR51B4,2623
UBQLNL,2624
AC015691.13,2625
TRIM6,2626
TRIM5,2627
TRIM22,2628
SMPD1,2629
RP11-732A19.8,2630
TPP1,2631
PPFIBP2,2632
TMEM9B-AS1,2633
SWAP70,2634
RP11-351I24.1,2635
ADM,2636
MTRNR2L8,2637
MRVI1-AS1,2638
LYVE1,2639
ZBED5-AS1,2640
DKK3,2641
RP13-631K18.2,2642
SOX6,2643
NUCB2,2644
USH1C,2645
OTOG,2646
KCNC1,2647
LDHA,2648
LDHC,2649
CSRP3,2650
RP11-359E10.1,2651
GAS2,2652
SVIP,2653
RP11-17A1.3,2654
RP11-266A24.1,2655
CTD-2507G9.1,2656
SLC5A12,2657
BDNF-AS,2658
CTD-3012A18.1,2659
MPPED2,2660
Z83001.1,2661
PRRG4,2662
LINC00294,2663
RP4-541C22.5,2664
CD59,2665
LMO2,2666
CAT,2667
EHF,2668
CD44,2669
SLC1A2,2670
PAMR1,2671
RAG2,2672
C11orf96,2673
CD82,2674
RP11-58K22.4,2675
SYT13,2676
DKFZp779M0652,2677
CTD-2210P24.6,2678
CTD-2589M5.4,2679
MDK,2680
MYBPC3,2681
SPI1,2682
RAPSN,2683
FAM180B,2684
C1QTNF4,2685
AGBL2,2686
LRRC55,2687
P2RX3,2688
PRG3,2689
PRG2,2690
SMTNL1,2691
SERPING1,2692
YPEL4,2693
LPXN,2694
GLYAT,2695
AP001258.4,2696
FAM111A,2697
TCN1,2698
MS4A3,2699
MS4A2,2700
MS4A4E,2701
MS4A4A,2702
PTGDR2,2703
SLC15A3,2704
PGA3,2705
PGA4,2706
PGA5,2707
TKFC,2708
PPP1R32,2709
FADS1,2710
FTH1,2711
SCGB1D2,2712
RP11-703H8.7,2713
RP11-727F15.9,2714
SLC3A2,2715
AP000438.2,2716
SLC22A10,2717
SLC22A25,2718
HRASLS5,2719
LGALS12,2720
RARRES3,2721
HRASLS2,2722
PLA2G16,2723
DNAJC4,2724
KCNK4,2725
PRDX5,2726
AP003774.1,2727
SLC22A11,2728
ATG2A,2729
PPP2R5B,2730
GPHA2,2731
NAALADL1,2732
TM7SF2,2733
AP003068.23,2734
TIGD3,2735
RP11-867O8.5,2736
SLC25A45,2737
NEAT1,2738
CMB9-22P13.1,2739
MALAT1,2740
AP000769.1,2741
OVOL1,2742
OVOL1-AS1,2743
RP11-770G2.5,2744
EFEMP2,2745
CTSW,2746
CATSPER1,2747
CD248,2748
CCDC87,2749
CCS,2750
SYT12,2751
POLD4,2752
TBC1D10C,2753
CORO1B,2754
CABP4,2755
GSTP1,2756
ALDH3B2,2757
ALDH3B1,2758
RP5-901A4.1,2759
CTD-2655K5.1,2760
GAL,2761
RP11-757G1.6,2762
RP11-554A11.9,2763
MYEOV,2764
FGF19,2765
SHANK2-AS1,2766
KRTAP5-11,2767
FOLR3,2768
RP11-807H22.7,2769
FOLR1,2770
LINC01537,2771
PDE2A,2772
ARAP1-AS1,2773
ATG16L2,2774
RP11-800A3.3,2775
P2RY2,2776
P2RY6,2777
RP11-800A3.7,2778
ARHGEF17,2779
PLEKHB1,2780
UCP2,2781
KCNE3,2782
RP11-702H23.6,2783
CHRDL2,2784
SLCO2B1,2785
TPBGL,2786
RPS3,2787
CTD-2530H12.4,2788
MOGAT2,2789
AP001189.4,2790
AQP11,2791
RP11-91P24.7,2792
RP11-452H21.2,2793
RP11-843A23.1,2794
PRSS23,2795
AP000654.4,2796
RP11-736K20.6,2797
CTSC,2798
GRM5-AS1,2799
NAALAD2,2800
HEPHL1,2801
PIWIL4,2802
RP11-867G2.6,2803
RP11-856F16.2,2804
SESN3,2805
MAML2,2806
CNTN5,2807
ARHGAP42,2808
C11orf70,2809
BIRC3,2810
RP11-315O6.1,2811
MMP3,2812
PDGFD,2813
CASP4,2814
CASP1,2815
CARD16,2816
ELMOD1,2817
COLCA1,2818
CRYAB,2819
IL18,2820
RP11-356J5.13,2821
RP11-65M17.3,2822
ANKK1,2823
ZBTB16,2824
NNMT,2825
APOC3,2826
AP000936.4,2827
FXYD6,2828
TMPRSS13,2829
IL10RA,2830
SCN4B,2831
JAML,2832
MPZL3,2833
MPZL2,2834
CD3D,2835
CD3G,2836
KMT2A,2837
UPK2,2838
RP11-110I1.11,2839
NLRX1,2840
PDZD3,2841
CBL,2842
THY1,2843
PVRL1,2844
TRIM29,2845
POU2F3,2846
RP11-716H6.2,2847
UBASH3B,2848
C11orf63,2849
HSPA8,2850
VWA5A,2851
OR8G1,2852
OR8B8,2853
ESAM,2854
RP11-677M14.7,2855
FEZ1,2856
AP000708.1,2857
PATE2,2858
KIRREL3,2859
ETS1,2860
RP11-744N12.3,2861
TP53AIP1,2862
LINC01395,2863
TMEM45B,2864
APLP2,2865
ADAMTS8,2866
NTM,2867
RP11-713P17.3,2868
GLB1L2,2869
B3GAT1,2870
ADARB2,2871
RP11-118K6.3,2872
RP11-195B3.1,2873
KLF6,2874
AKR1C4,2875
RP11-445P17.8,2876
RP13-463N16.6,2877
RP11-336A10.2,2878
IL2RA,2879
RP11-563J2.3,2880
RP11-799O21.2,2881
ITIH5,2882
CELF2,2883
RP3-323N1.2,2884
RP11-186N15.3,2885
CAMK1D,2886
OPTN,2887
UCMA,2888
FAM107B,2889
RP11-25G10.2,2890
CUBN,2891
VIM,2892
STAM-AS1,2893
RP11-354E11.2,2894
MSRB2,2895
OTUD1,2896
APBB1IP,2897
RP11-128B16.3,2898
LINC00202-2,2899
LINC00202-1,2900
RP11-85G18.6,2901
WAC-AS1,2902
C10orf126,2903
LYZL2,2904
ZEB1,2905
