gene_name,vector_idx
TMEM161B-AS1,1537
MEF2C,1538
MEF2C-AS1,1539
ARRDC3,1540
CTD-2154I11.2,1541
RHOBTB3,1542
GLRX,1543
ELL2,1544
CAST,1545
ERAP1,1546
ERAP2,1547
RIOK2,1548
RGMB,1549
CHD1,1550
CTD-2001C12.1,1551
CTD-2340E1.2,1552
PPIP5K2,1553
RP11-6N13.1,1554
LINC01023,1555
CTD-2587M2.1,1556
PJA2,1557
WDR36,1558
EPB41L4A,1559
EPB41L4A-AS1,1560
APC,1561
DCP2,1562
MCC,1563
CTC-428G20.6,1564
AC010226.4,1565
CTD-2287O16.5,1566
PPIC,1567
AC106786.1,1568
ZNF608,1569
LMNB1,1570
MARCH3,1571
FNIP1,1572
ACSL6,1573
CSF2,1574
P4HA2,1575
PDLIM4,1576
SLC22A5,1577
C5orf56,1578
AC116366.6,1579
IRF1,1580
RAD50,1581
LEAP2,1582
AFF4,1583
HSPA4,1584
RP11-215P8.3,1585
DDX46,1586
PITX1,1587
CTC-203F4.2,1588
CTB-138E5.1,1589
RP11-119J18.1,1590
SMAD5,1591
PKD2L2,1592
BRD8,1593
KIF20A,1594
FAM53C,1595
REEP2,1596
EGR1,1597
HSPA9,1598
CTNNA1,1599
AC034243.1,1600
LRRTM2,1601
SIL1,1602
MATR3,1603
SLC23A1,1604
MZB1,1605
TMEM173,1606
CXXC5,1607
NRG2,1608
IGIP,1609
HBEGF,1610
CD14,1611
DND1,1612
HARS,1613
TAF7,1614
DIAPH1,1615
AC008781.7,1616
ARAP3,1617
SPRY4,1618
AC005592.2,1619
ARHGAP26,1620
NR3C1,1621
YIPF5,1622
KCTD16,1623
PLAC8L1,1624
LARS,1625
SPINK5,1626
SPINK13,1627
RP11-373N22.3,1628
CTD-2283N19.1,1629
HTR4,1630
MIR145,1631
PDE6A,1632
SLC26A2,1633
HMGXB3,1634
CD74,1635
CTC-367J11.1,1636
RBM22,1637
CCDC69,1638
SPARC,1639
GALNT10,1640
SAP30L-AS1,1641
FAXDC2,1642
HAVCR2,1643
CLINT1,1644
PWWP2A,1645
FABP6,1646
CTB-127C13.1,1647
SLU7,1648
PTTG1,1649
GABRG2,1650
HMMR,1651
CTC-340A15.2,1652
PANK3,1653
DOCK2,1654
LCP2,1655
NPM1,1656
FGF18,1657
DUSP1,1658
CTC-308K20.1,1659
CREBRF,1660
STC2,1661
CPEB4,1662
NSG2,1663
CPLX2,1664
RP11-844P9.2,1665
KIAA1191,1666
NOP16,1667
NSD1,1668
LMAN2,1669
RGS14,1670
PRR7-AS1,1671
PRR7,1672
DOK3,1673
RP11-1277A3.3,1674
TMED9,1675
RP11-1277A3.1,1676
RP11-1101H11.1,1677
HNRNPAB,1678
PHYKPL,1679
CLK4,1680
RUFY1,1681
HNRNPH1,1682
CANX,1683
SQSTM1,1684
RNF130,1685
RASGEF1C,1686
CTB-129O4.1,1687
TRIM7,1688
CTC-338M12.4,1689
TRIM52,1690
AC008443.1,1691
HUS1B,1692
GMDS-AS1,1693
SERPINB1,1694
RP11-420G6.4,1695
SERPINB9,1696
RP1-40E16.12,1697
TUBB2A,1698
RP1-40E16.9,1699
TUBB2B,1700
RP1-223B1.1,1701
PXDC1,1702
RP3-406P24.4,1703
RP1-80N2.3,1704
RP1-80N2.2,1705
SSR1,1706
SNRNP48,1707
RP11-314C16.1,1708
RP1-290I10.7,1709
GCNT2,1710
PAK1IP1,1711
RP11-421M1.8,1712
TMEM170B,1713
ADTRP,1714
HIVEP1,1715
PHACTR1,1716
RP1-223E5.4,1717
RP3-500L14.2,1718
CD83,1719
JARID2,1720
MYLIP,1721
GMPR,1722
ATXN1,1723
RP11-500C11.3,1724
TPMT,1725
KDM1B,1726
MBOAT1,1727
SOX4,1728
RP1-30M3.6,1729
GMNN,1730
FAM65B,1731
RP11-367G6.3,1732
SCGN,1733
TRIM38,1734
U91328.19,1735
HIST1H1C,1736
HIST1H4C,1737
HIST1H2BC,1738
HIST1H2AC,1739
HIST1H1E,1740
HIST1H2BD,1741
HIST1H3D,1742
HIST1H4E,1743
HIST1H2BG,1744
HIST1H2AE,1745
HIST1H1D,1746
HIST1H4H,1747
BTN2A2,1748
BTN3A1,1749
BTN2A1,1750
HCG11,1751
HMGN4,1752
RP11-239L20.6,1753
HIST1H2BJ,1754
HIST1H2AG,1755
HIST1H2BK,1756
HIST1H4I,1757
HIST1H2AH,1758
PRSS16,1759
HIST1H2AK,1760
HIST1H1B,1761
HIST1H2AM,1762
ZSCAN16-AS1,1763
RP1-265C24.8,1764
NKAPL,1765
GPX5,1766
HCG14,1767
C6orf100,1768
MOG,1769
HLA-A,1770
HCG9,1771
TRIM31,1772
HCG18,1773
HLA-E,1774
XXbac-BPG249D20.9,1775
PPP1R10,1776
PPP1R18,1777
TUBB,1778
XXbac-BPG252P9.9,1779
FLOT1,1780
IER3,1781
DDR1,1782
PSORS1C1,1783
XXbac-BPG299F13.17,1784
HLA-C,1785
HLA-B,1786
DDX39B,1787
LTB,1788
LST1,1789
NCR3,1790
AIF1,1791
GPANK1,1792
C6orf25,1793
DDAH2,1794
CLIC1,1795
VWA7,1796
HSPA1A,1797
HSPA1B,1798
C6orf48,1799
NEU1,1800
C2,1801
ZBTB12,1802
CYP21A2,1803
ATF6B,1804
PPT2-EGFL8,1805
EGFL8,1806
GPSM3,1807
HLA-DOB,1808
PSMB8,1809
PSMB9,1810
TAP1,1811
BRD2,1812
COL11A2,1813
SLC39A7,1814
RPS18,1815
TAPBP,1816
KIFC1,1817
PHF1,1818
LINC01016,1819
C6orf1,1820
RPS10-NUDT3,1821
RPS10,1822
C6orf106,1823
UHRF1BP1,1824
SCUBE3,1825
DEF6,1826
PPARD,1827
TULP1,1828
FKBP5,1829
CLPSL1,1830
CDKN1A,1831
FGD2,1832
PIM1,1833
TMEM217,1834
RNF8,1835
RP3-441A12.1,1836
ZFAND3,1837
CCND3,1838
RP3-475N16.1,1839
GNMT,1840
RP1-20C7.6,1841
CUL9,1842
ZNF318,1843
MAD2L1BP,1844
VEGFA,1845
RP1-261G23.7,1846
SLC29A1,1847
HSP90AB1,1848
NFKBIE,1849
TMEM151B,1850
RUNX2,1851
CD2AP,1852
RHAG,1853
TFAP2B,1854
MCM3,1855
TRAM2-AS1,1856
RP13-476E20.1,1857
DST,1858
BEND6,1859
KIAA1586,1860
ZNF451,1861
XXbac-BPGBPG55C20.1,1862
XXbac-BPG55C20.7,1863
PHF3,1864
RP11-301G19.1,1865
RP11-542F9.1,1866
KHDC1L,1867
KHDC1,1868
MB21D1,1869
EEF1A1,1870
TMEM30A,1871
FILIP1,1872
SENP6,1873
MYO6,1874
HMGN3,1875
HMGN3-AS1,1876
FAM46A,1877
RP5-991C6.3,1878
RP11-379B8.1,1879
IBTK,1880
TPBG,1881
DOPEY1,1882
PGM3,1883
ME1,1884
MRAP2,1885
RP11-393I2.4,1886
ZNF292,1887
AKIRIN2,1888
PNRC1,1889
RRAGD,1890
MDN1,1891
BACH2,1892
MANEA-AS1,1893
UFL1,1894
ASCC3,1895
LIN28B,1896
PRDM1,1897
AIM1,1898
SOBP,1899
SEC63,1900
RP1-191J18.66,1901
CD164,1902
RP11-425D10.10,1903
PPIL6,1904
MICAL1,1905
AK9,1906
KIAA1919,1907
RP5-1112D6.7,1908
REV3L,1909
RP5-1112D6.8,1910
FYN,1911
WISP3,1912
TSPYL4,1913
TSPYL1,1914
RP1-93H18.1,1915
CEP85L,1916
FAM184A,1917
MAN1A1,1918
TBC1D32,1919
SERINC1,1920
TRDN,1921
RP11-510H23.1,1922
RNF217,1923
RP11-527F13.1,1924
PTPRK,1925
RP1-69D17.3,1926
RP1-69D17.4,1927
ARHGAP18,1928
RPS12,1929
SGK1,1930
LINC01010,1931
HBS1L,1932
MYB,1933
BCLAF1,1934
IFNGR1,1935
RP11-356I2.4,1936
PERP,1937
CITED2,1938
RP3-460G2.2,1939
RP1-20N2.6,1940
FUCA2,1941
PHACTR2,1942
RP3-466P17.2,1943
RP11-545I5.3,1944
SHPRH,1945
RAB32,1946
STXBP5-AS1,1947
STXBP5,1948
SUMO4,1949
PPIL4,1950
ULBP2,1951
AKAP12,1952
SYNE1,1953
MYCT1,1954
FBXO5,1955
RP1-101K10.6,1956
SCAF8,1957
RP11-477D19.2,1958
SNX9,1959
RP11-732M18.3,1960
TULP4,1961
EZR,1962
SOD2,1963
ACAT2,1964
IGF2R,1965
MAP3K4,1966
CAHM,1967
PRR18,1968
RNASET2,1969
RP1-167A14.2,1970
CCR6,1971
MLLT4,1972
C6orf120,1973
AC147651.3,1974
AC147651.4,1975
RP11-449P15.2,1976
ADAP1,1977
GPR146,1978
GPER1,1979
ZFAND2A,1980
ELFN1,1981
MAD1L1,1982
CHST12,1983
AC004840.9,1984
TTYH3,1985
FOXK1,1986
AC092171.2,1987
RP11-1275H24.2,1988
AC092171.4,1989
ACTB,1990
RSPH10B,1991
EIF2AK1,1992
KDELR2,1993
C1GALT1,1994
RP5-1159O4.2,1995
RP5-1159O4.1,1996
AC009473.1,1997
ICA1,1998
SCIN,1999
ARL4A,2000
GS1-166A23.1,2001
GS1-166A23.2,2002
TSPAN13,2003
AHR,2004
TWIST1,2005
TWISTNB,2006
CTA-293F17.1,2007
SP4,2008
AC002480.3,2009
DFNA5,2010
NFE2L3,2011
HNRNPA2B1,2012
SNX10,2013
AC004540.5,2014
HOTAIRM1,2015
HOXA2,2016
HOXA3,2017
HOXA-AS2,2018
HOXA4,2019
TAX1BP1,2020
CREB5,2021
CPVL,2022
PLEKHA8,2023
MTURN,2024
NOD1,2025
GS1-114I9.1,2026
GARS,2027
AQP1,2028
RP11-379H18.1,2029
ANLN,2030
VPS41,2031
POU6F2,2032
RALA,2033
CDK13,2034
STK17A,2035
AC004951.6,2036
PURB,2037
MYO1G,2038
CCM2,2039
ADCY1,2040
UPP1,2041
COBL,2042
SEC61G,2043
MRPS17,2044
PSPH,2045
ZNF117,2046
ERV3-1,2047
ZNF92,2048
GUSB,2049
CRCP,2050
AC008267.1,2051
GS1-124K5.4,2052
RABGEF1,2053
RP11-792A8.4,2054
RP11-166O4.6,2055
BAZ1B,2056
MLXIPL,2057
CLIP2,2058
RP5-1186P10.2,2059
GTF2I,2060
GTF2IRD2,2061
WBSCR16,2062
GTF2IRD2B,2063
HIP1,2064
RHBDD2,2065
SRRM3,2066
HSPB1,2067
ZP3,2068
CCDC146,2069
TMEM60,2070
RP5-1185I7.1,2071
PCLO,2072
DMTF1,2073
TMEM243,2074
RUNDC3B,2075
DBF4,2076
ANKIB1,2077
CDK6,2078
SAMD9,2079
TFPI2,2080
AC003092.1,2081
ASNS,2082
RP4-607J23.2,2083
RP11-307C18.1,2084
AC004893.11,2085
ARPC1B,2086
ZNF789,2087
CYP3A5,2088
RP11-757A13.1,2089
ZKSCAN1,2090
MCM7,2091
RP11-506M12.1,2092
GATS,2093
SPDYE3,2094
ZCWPW1,2095
C7orf61,2096
TSC22D4,2097
NYAP1,2098
PCOLCE-AS1,2099
TFR2,2100
GIGYF1,2101
MUC12,2102
TRIM56,2103
SERPINE1,2104
VGF,2105
CLDN15,2106
RP11-132A1.4,2107
CUX1,2108
ORAI2,2109
POLR2J3,2110
PSMC2,2111
RELN,2112
KMT2E-AS1,2113
KMT2E,2114
RP11-251G23.5,2115
CCDC71L,2116
RP5-884M6.1,2117
PIK3CG,2118
PRKAR2B,2119
HBP1,2120
CTB-13F3.1,2121
PNPLA8,2122
THAP5,2123
DNAJB9,2124
LINC00998,2125
TES,2126
ST7-OT4,2127
AC106873.4,2128
CTTNBP2,2129
RP11-328J2.1,2130
CPED1,2131
AASS,2132
WASL,2133
RP11-390E23.6,2134
POT1-AS1,2135
ZNF800,2136
AC073934.6,2137
LRRC4,2138
RBM28,2139
RP11-212P7.2,2140
FAM71F2,2141
CCDC136,2142
RP11-309L24.9,2143
TSPAN33,2144
SMKR1,2145
UBE2H,2146
RP11-2E11.10,2147
MIR29A,2148
RP11-138A9.1,2149
RP11-138A9.2,2150
LINC-PINT,2151
MKLN1,2152
PODXL,2153
EXOC4,2154
LRGUK,2155
BPGM,2156
TMEM140,2157
CNOT4,2158
AC015987.1,2159
MTPN,2160
AC015987.2,2161
CREB3L2,2162
TRIM24,2163
ZC3HAV1,2164
UBN2,2165
CLEC2L,2166
HIPK2,2167
KDM7A,2168
DENND2A,2169
TAS2R5,2170
PRSS1,2171
EPHB6,2172
AC093673.5,2173
ZYX,2174
PDIA4,2175
ZNF467,2176
ZBED6CL,2177
RP11-148K1.10,2178
ASIC3,2179
RP11-148K1.12,2180
CHPF2,2181
KMT2C,2182
LINC01003,2183
XRCC2,2184
PAXIP1-AS2,2185
RP11-5C23.1,2186
PAXIP1-AS1,2187
AC144652.1,2188
INSIG1,2189
RBM33,2190
NOM1,2191
MNX1-AS2,2192
PTPRN2,2193
LINC00685,2194
SLC25A6,2195
AKAP17A,2196
CD99,2197
PRKX,2198
FAM9B,2199
TBL1X,2200
ARHGAP6,2201
TLR8-AS1,2202
TMSB4X,2203
FAM9C,2204
PIR,2205
AP1S2,2206
REPS2,2207
SH3KBP1,2208
RP13-314C10.5,2209
SAT1,2210
EIF2S3,2211
POLA1,2212
ARX,2213
RP11-268G12.1,2214
IL1RAPL1,2215
MAGEB2,2216
MAGEB1,2217
CXorf22,2218
CYBB,2219
MID1IP1,2220
RP11-157D23.2,2221
RP11-320G24.1,2222
ATP6AP2,2223
DDX3X,2224
DUSP21,2225
ZNF674-AS1,2226
CHST7,2227
CXorf31,2228
RGN,2229
TIMP1,2230
CFP,2231
UXT-AS1,2232
PORCN,2233
GLOD5,2234
GATA1,2235
ERAS,2236
PCSK1N,2237
PIM2,2238
KCND1,2239
PRAF2,2240
PLP2,2241
SYP,2242
PPP1R3F,2243
GAGE12H,2244
PAGE1,2245
TSPYL2,2246
LINC01155,2247
IQSEC2,2248
SMC1A,2249
HUWE1,2250
MAGED2,2251
ALAS2,2252
PAGE2,2253
PAGE5,2254
RP3-323P24.3,2255
SPIN2A,2256
ZXDA,2257
SPIN4,2258
MSN,2259
HEPH,2260
RP6-201G10.2,2261
IGBP1,2262
KIF4A,2263
IL2RG,2264
NLGN3,2265
OGT,2266
ACRC,2267
TSIX,2268
XIST,2269
RP13-216E22.4,2270
FTX,2271
PBDC1,2272
ATRX,2273
MAGT1,2274
ITM2A,2275
BRWD3,2276
HMGN5,2277
SH3BGRL,2278
CHM,2279
FAM133A,2280
RPL36A,2281
GLA,2282
ARMCX3,2283
BEX5,2284
NXF3,2285
BEX4,2286
TCEAL8,2287
BEX2,2288
WBP5,2289
MORF4L2,2290
MORC4,2291
TSC22D3,2292
COL4A5,2293
KCNE1L,2294
ACSL4,2295
HTR2C,2296
DOCK11,2297
IL13RA1,2298
SEPT6,2299
RPL39,2300
RP4-755D9.1,2301
RHOXF1,2302
LAMP2,2303
XIAP,2304
STAG2,2305
APLN,2306
UTP14A,2307
RAB33A,2308
RP1-274L7.1,2309
RAP2C,2310
RAP2C-AS1,2311
MBNL3,2312
FAM122C,2313
LINC00087,2314
CT45A5,2315
HTATSF1,2316
ARHGEF6,2317
RBMX,2318
MAGEC2,2319
IDS,2320
GABRE,2321
GABRQ,2322
MAGEA1,2323
ATP2B3,2324
PNCK,2325
SLC6A8,2326
ABCD1,2327
SSR4,2328
RENBP,2329
TKTL1,2330
FLNA,2331
RPL10,2332
DNASE1L1,2333
ATP6AP1,2334
F8,2335
IL9R,2336
RP11-91J19.3,2337
CLN8,2338
ARHGEF10,2339
KBTBD11,2340
RP11-439C15.5,2341
RP11-115C21.2,2342
AGPAT5,2343
TNKS,2344
GATA4,2345
FDFT1,2346
RP11-297N6.4,2347
CTSB,2348
RP11-481A20.11,2349
TUSC3,2350
ZDHHC2,2351
SLC7A2,2352
PCM1,2353
ASAH1,2354
ATP6V1B2,2355
DOK2,2356
FGF17,2357
DMTN,2358
PHYHIP,2359
PIWIL2,2360
PDLIM2,2361
C8orf58,2362
RP11-582J16.5,2363
EGR3,2364
PEBP4,2365
RP11-875O11.1,2366
TNFRSF10B,2367
LOXL2,2368
SLC25A37,2369
NKX3-1,2370
CDCA2,2371
BNIP3L,2372
DPYSL2,2373
STMN4,2374
PTK2B,2375
EPHX2,2376
CLU,2377
ESCO2,2378
DUSP4,2379
TMEM66,2380
RP11-51J9.5,2381
RP11-51J9.6,2382
RBPMS,2383
TTI2,2384
RNF122,2385
RP11-863K10.7,2386
GPR124,2387
RAB11FIP1,2388
EIF4EBP1,2389
STAR,2390
RP11-90P5.2,2391
PPAPDC1B,2392
RP11-350N15.5,2393
RP11-350N15.6,2394
FGFR1,2395
TACC1,2396
PLEKHA2,2397
CTD-2544N14.3,2398
RP11-360L9.7,2399
RP11-360L9.8,2400
KAT6A,2401
PLAT,2402
RP11-231D20.2,2403
CEBPD,2404
PRKDC,2405
MCM4,2406
PCMTD1,2407
AC090186.1,2408
RP11-110G21.1,2409
RP11-546K22.1,2410
RB1CC1,2411
RGS20,2412
TCEA1,2413
XKR4,2414
RP11-1112C15.1,2415
SDCBP,2416
CA8,2417
AC022182.3,2418
ASPH,2419
YTHDF3-AS1,2420
RP11-16E18.3,2421
RP11-707M3.3,2422
AC084082.3,2423
C8orf44,2424
ARFGEF1,2425
TRAM1,2426
RPL7,2427
RDH10,2428
STAU2-AS1,2429
LY96,2430
JPH1,2431
CASC9,2432
HEY1,2433
FABP5,2434
IMPA1,2435
CA13,2436
CA1,2437
CALB1,2438
LINC01030,2439
RP11-68L18.1,2440
NECAB1,2441
TMEM55A,2442
SLC26A7,2443
RUNX1T1,2444
RBM12B,2445
RBM12B-AS1,2446
MIR378D2,2447
GEM,2448
CCNE2,2449
TP53INP1,2450
MIR3150A,2451
UQCRB,2452
PTDSS1,2453
SDC2,2454
CPQ,2455
LAPTM4B,2456
MATN2,2457
VPS13B,2458
FBXO43,2459
RNF19A,2460
KB-1460A1.5,2461
UBR5,2462
KB-431C1.5,2463
KLF10,2464
KB-1732A1.1,2465
RP11-1C8.6,2466
RIMS2,2467
DPYS,2468
LRP12,2469
ANGPT1,2470
EIF3E,2471
PKHD1L1,2472
RAD21,2473
RAD21-AS1,2474
AC023590.1,2475
FAM83A,2476
ATAD2,2477
FBXO32,2478
RNF139-AS1,2479
TATDN1,2480
RP11-158K1.3,2481
MTSS1,2482
RP11-6D1.3,2483
SQLE,2484
TRIB1,2485
MYC,2486
CCDC26,2487
NDRG1,2488
KCNK9,2489
CTA-204B4.2,2490
RP11-809O17.1,2491
CTD-3064M3.1,2492
GPR20,2493
PTP4A3,2494
CTD-3064M3.7,2495
RP13-467H17.1,2496
ARC,2497
LYNX1,2498
LY6E,2499
C8orf31,2500
RP13-582O9.5,2501
RP11-661A12.5,2502
GSDMD,2503
MROH6,2504
RP11-661A12.9,2505
RP11-661A12.7,2506
RP11-661A12.12,2507
MAPK15,2508
EPPK1,2509
PLEC,2510
PARP10,2511
GRINA,2512
EXOSC4,2513
CYHR1,2514
MFSD3,2515
ZNF34,2516
ZNF252P-AS1,2517
FOXD4,2518
DOCK8,2519
KANK1,2520
RFX3,2521
RP11-509J21.2,2522
KIAA1432,2523
KIAA2026,2524
C9orf38,2525
RP11-390F4.6,2526
RP11-408A13.4,2527
ZDHHC21,2528
PSIP1,2529
PLIN2,2530
RPS6,2531
ACER2,2532
RP11-378I6.1,2533
RP11-337A23.3,2534
EQTN,2535
TOPORS,2536
NDUFB6,2537
RP11-462B18.2,2538
DNAJA1,2539
B4GALT1,2540
SPINK4,2541
BAG1,2542
CHMP5,2543
AQP3,2544
ANKRD18B,2545
PRSS3,2546
UBAP2,2547
ENHO,2548
RPP25L,2549
DCTN3,2550
VCP,2551
RP11-182N22.8,2552
STOML2,2553
FAM214B,2554
FAM166B,2555
CCDC107,2556
TLN1,2557
HINT2,2558
TMEM8B,2559
CLTA,2560
ZNF658,2561
RP11-204M4.2,2562
RP11-146D12.2,2563
RP11-374M1.2,2564
RP11-187C18.2,2565
RP11-111F5.4,2566
RP11-262H14.3,2567
RP11-381O7.3,2568
CBWD3,2569
TJP2,2570
PTAR1,2571
SMC5-AS1,2572
SMC5,2573
TMEM2,2574
ANXA1,2575
RP11-197P3.4,2576
OSTF1,2577
VPS13A,2578
PSAT1,2579
TLE4,2580
FRMD3,2581
C9orf64,2582
RP11-575L7.8,2583
SLC28A3,2584
ZCCHC6,2585
CTSL,2586
NXNL2,2587
C9orf47,2588
CKS2,2589
SEMA4D,2590
GADD45G,2591
RP11-305L7.1,2592
IARS,2593
NOL8,2594
ECM2,2595
ZNF484,2596
SUSD3,2597
NINJ1,2598
RP11-165J3.6,2599
RP11-2B6.2,2600
RP11-435O5.7,2601
RP11-435O5.4,2602
ERCC6L2,2603
SLC35D2,2604
CTSV,2605
RP11-498P14.5,2606
TMOD1,2607
HEMGN,2608
ANP32B,2609
NANS,2610
COL15A1,2611
SEC61B,2612
RP11-60I3.4,2613
ERP44,2614
BAAT,2615
NIPSNAP3A,2616
ABCA1,2617
TAL2,2618
FRRS1L,2619
ZNF483,2620
PTBP3,2621
C9orf147,2622
SLC31A2,2623
SLC31A1,2624
WDR31,2625
RGS3,2626
AKNA,2627
DFNB31,2628
PAPPA,2629
RP11-281A20.2,2630
CDK5RAP2,2631
PSMD5-AS1,2632
PHF19,2633
TRAF1,2634
CNTRL,2635
GSN,2636
PTGS1,2637
STRBP,2638
CRB2,2639
HSPA5,2640
MAPKAP1,2641
ZBTB43,2642
GARNL3,2643
RPL12,2644
SH2D3C,2645
AK1,2646
RP11-203J24.8,2647
GOLGA2,2648
RP11-339B21.13,2649
RP11-216B9.6,2650
SPTAN1,2651
SET,2652
LRRC8A,2653
IER5L,2654
RP11-247A12.8,2655
RP11-247A12.2,2656
RP11-65J3.3,2657
RP11-492E3.2,2658
PTGES,2659
USP20,2660
FNBP1,2661
ASS1,2662
ABL1,2663
NUP214,2664
PRRC2B,2665
SETX,2666
AK8,2667
C9orf9,2668
GFI1B,2669
C9orf96,2670
SLC2A6,2671
BRD3,2672
PAEP,2673
SOHLH1,2674
RP11-83N9.5,2675
GPSM1,2676
C9orf163,2677
NOTCH1,2678
RP11-611D20.2,2679
EGFL7,2680
SNHG7,2681
CCDC183,2682
EDF1,2683
LCN12,2684
PTGDS,2685
NPDC1,2686
SAPCD2,2687
LRRC26,2688
TUBB4B,2689
NOXA1,2690
EHMT1,2691
IDI2,2692
IDI2-AS1,2693
IDI1,2694
KLF6,2695
AKR1C1,2696
AKR1C2,2697
AKR1C3,2698
TUBAL3,2699
FAM208B,2700
RP11-563J2.2,2701
GATA3,2702
CELF2,2703
OPTN,2704
MCM10,2705
PHYH,2706
BEND7,2707
FRMD4A,2708
RP11-295P9.8,2709
FAM107B,2710
RP11-398C13.6,2711
OLAH,2712
ACBD7,2713
C10orf111,2714
CUBN,2715
VIM-AS1,2716
VIM,2717
ST8SIA6-AS1,2718
RP11-390B4.5,2719
TMEM236,2720
RP11-383B4.4,2721
ARL5B,2722
DNAJC1,2723
SPAG6,2724
PIP4K2A,2725
MSRB2,2726
OTUD1,2727
ENKUR,2728
LINC00202-2,2729
RP13-16H11.5,2730
ABI1,2731
WAC-AS1,2732
BAMBI,2733
MAP3K8,2734
ZEB1,2735
RP11-192P3.5,2736
EPC1,2737
RP11-135A24.4,2738
ITGB1,2739
RP11-462L8.1,2740
CREM,2741
CCNY,2742
RP11-324I22.4,2743
RP11-425A6.5,2744
NAMPTL,2745
RP11-162G10.5,2746
ZNF33A,2747
ZNF37A,2748
RP11-508N22.13,2749
LINC00999,2750
ZNF33B,2751
ZNF487,2752
ZNF32-AS1,2753
RASSF4,2754
C10orf10,2755
MARCH8,2756
FAM21C,2757
ARHGAP22,2758
C10orf128,2759
C10orf71-AS1,2760
OGDHL,2761
NCOA4,2762
TIMM23,2763
RP11-50E11.3,2764
ZWINT,2765
IPMK,2766
CCDC6,2767
CDK1,2768
RP11-491H19.1,2769
ARID5B,2770
EGR2,2771
NRBF2,2772
JMJD1C,2773
REEP3,2774
RP11-222A11.1,2775
DNAJC12,2776
RP11-57G10.8,2777
SIRT1,2778
HNRNPH3,2779
RUFY2,2780
TET1,2781
SRGN,2782
AC022532.1,2783
PRF1,2784
ADAMTS14,2785
UNC5B,2786
C10orf54,2787
PSAP,2788
CHST3,2789
ANAPC16,2790
DDIT4,2791
TTC18,2792
MYOZ1,2793
SYNPO2L,2794
ZSWIM8,2795
PLAU,2796
VCL,2797
KAT6B,2798
DUSP13,2799
SAMD8,2800
ZNF503,2801
RP11-399K21.13,2802
C10orf11,2803
RPS24,2804
PPIF,2805
ZCCHC24,2806
FAM213A,2807
SH2D4B,2808
RP11-338I21.1,2809
LINC00858,2810
CCSER2,2811
GRID1,2812
WAPAL,2813
LDB3,2814
RP11-359E3.4,2815
SNCG,2816
STAMBPL1,2817
IFIT3,2818
IFIT5,2819
TNKS2,2820
KIF11,2821
HHEX,2822
CYP26A1,2823
TBC1D12,2824
HELLS,2825
ENTPD1,2826
TM9SF3,2827
LCOR,2828
C10orf12,2829
ANKRD2,2830
AVPI1,2831
PYROXD2,2832
HPSE2,2833
GOT1,2834
RP11-441O15.3,2835
ABCC2,2836
DNMBP,2837
FAM178A,2838
SEMA4G,2839
SFXN3,2840
LBX1,2841
MGEA5,2842
KCNIP2,2843
C10orf76,2844
NOLC1,2845
PITX3,2846
GBF1,2847
NFKB2,2848
PSD,2849
WBP1L,2850
CYP17A1-AS1,2851
C10orf32,2852
GSTO1,2853
CCDC147,2854
RP11-525A16.4,2855
DUSP5,2856
RBM20,2857
ACSL5,2858
CASP7,2859
FAM160B1,2860
HSPA12A,2861
KIAA1598,2862
SLC18A2,2863
PDZD8,2864
NANOS1,2865
EIF3A,2866
RGS10,2867
SEC23IP,2868
PPAPDC1A,2869
WDR11-AS1,2870
WDR11,2871
ATE1-AS1,2872
BUB3,2873
OAT,2874
ZRANB1,2875
MKI67,2876
LINC00959,2877
STK32C,2878
RP11-432J24.3,2879
ADAM8,2880
RP11-304M2.5,2881
RP11-326C3.2,2882
ATHL1,2883
IFITM2,2884
IFITM1,2885
RP13-317D12.3,2886
RP11-496I9.1,2887
IRF7,2888
DRD4,2889
RP11-754B17.1,2890
AP006621.5,2891
RP11-1391J7.1,2892
TOLLIP-AS1,2893
DUSP8,2894
IFITM10,2895
CTSD,2896
LSP1,2897
TH,2898
ASCL2,2899
TSPAN32,2900
KCNQ1,2901
KCNQ1OT1,2902
KCNQ1-AS1,2903
CDKN1C,2904
SLC22A18AS,2905
SLC22A18,2906
PHLDA2,2907
CARS,2908
ART5,2909
HBD,2910
HBG1,2911
HBG2,2912
HBE1,2913
TRIM6,2914
TRIM22,2915
DNHD1,2916
TPP1,2917
RBMXL2,2918
ST5,2919
NRIP3,2920
TMEM41B,2921
IPO7,2922
ZNF143,2923
WEE1,2924
SBF2-AS1,2925
SBF2,2926
ADM,2927
MRVI1-AS1,2928
MRVI1,2929
CTR9,2930
EIF4G2,2931
USP47,2932
DKK3,2933
MICAL2,2934
LINC00958,2935
COPB1,2936
PDE3B,2937
SOX6,2938
NUCB2,2939
TPH1,2940
LDHA,2941
LDHC,2942
NAV2,2943
AC103801.2,2944
ANO3,2945
MUC15,2946
RP11-22P4.1,2947
WT1-AS,2948
QSER1,2949
CSTF3,2950
HIPK3,2951
CD59,2952
LMO2,2953
ABTB2,2954
CD44,2955
TRIM44,2956
PRR5L,2957
TTC17,2958
HSD17B12,2959
C11orf96,2960
ALX4,2961
CD82,2962
RP11-45A12.1,2963
TP53I11,2964
RP11-430H10.1,2965
PHF21A,2966
RP11-702F3.3,2967
CREB3L1,2968
MDK,2969
CKAP5,2970
SPI1,2971
FAM180B,2972
AGBL2,2973
APLNR,2974
UBE2L6,2975
