gene_name,vector_idx
FZD7,1609
FZD9,1610
G0S2,1611
G6PC3,1612
GAB2,1613
GABBR2,1614
GABPA,1615
GABRA2,1616
GABRE,1617
GABRG1,1618
GAD1,1619
GADD45B,1620
GADD45G,1621
GAGE12D,1622
GAGE12E,1623
GAGE13,1624
GAGE2B,1625
GAGE2C,1626
GAGE2E,1627
GAL,1628
GAL3ST1,1629
GALC,1630
GALK2,1631
GALM,1632
GALNT10,1633
GALNT11,1634
GALNT12,1635
GALNT2,1636
GALNT5,1637
GALNT6,1638
GALNT7,1639
GALR2,1640
GANAB,1641
GARS,1642
GAS2L3,1643
GAS6-AS2,1644
GATA2,1645
GATM,1646
GBA,1647
GBGT1,1648
GCAT,1649
GCC2,1650
GCKR,1651
GCLM,1652
GCNT2,1653
GDA,1654
GDAP1L1,1655
GDF15,1656
GDI2,1657
GDPD1,1658
GDPD3,1659
GDPD4,1660
GDPGP1,1661
GFAP,1662
GFM1,1663
GFM2,1664
GFPT1,1665
GGA1,1666
GGACT,1667
GGH,1668
GGT1,1669
GGT7,1670
GHRLOS,1671
GIN1,1672
GIPR,1673
GIT2,1674
GJC3,1675
GLA,1676
GLB1,1677
GLB1L,1678
GLB1L2,1679
GLCCI1,1680
GLCE,1681
GLG1,1682
GLI1,1683
GLIPR1,1684
GLMN,1685
GLOD4,1686
GLRX,1687
GLT8D1,1688
GLUD1,1689
GLUD2,1690
GLUL,1691
GMDS-AS1,1692
GMFG,1693
GMIP,1694
GMNN,1695
GMPPA,1696
GNAI3,1697
GNB2L1,1698
GNB3,1699
GNB5,1700
GNG11,1701
GNG4,1702
GNL2,1703
GNPTAB,1704
GNRH1,1705
GNS,1706
GOLGA2,1707
GOLGB1,1708
GOLIM4,1709
GOLT1B,1710
GON4L,1711
GOT1,1712
GP6,1713
GPAA1,1714
GPALPP1,1715
GPBP1,1716
GPC1,1717
GPC2,1718
GPCPD1,1719
GPLD1,1720
GPM6B,1721
GPN2,1722
GPNMB,1723
GPR107,1724
GPR108,1725
GPR146,1726
GPR155,1727
GPR162,1728
GPR183,1729
GPR55,1730
GPR68,1731
GPR85,1732
GPR98,1733
GPRASP1,1734
GPRASP2,1735
GPRC5C,1736
GPSM1,1737
GPSM2,1738
GPSM3,1739
GPT,1740
GPT2,1741
GPX4,1742
GRAP2,1743
GRASP,1744
GRB10,1745
GRB7,1746
GRHL1,1747
GRIK1,1748
GRIN1,1749
GRIPAP1,1750
GRN,1751
GRPEL2,1752
GS1-124K5.11,1753
GS1-124K5.3,1754
GS1-179L18.1,1755
GS1-259H13.2,1756
GS1-600G8.3,1757
GS1-600G8.5,1758
GSDMB,1759
GSDMD,1760
GSKIP,1761
GSN,1762
GSTA4,1763
GSTK1,1764
GSTO1,1765
GSTO2,1766
GSTZ1,1767
GTF2F2,1768
GTF2IRD2,1769
GTF3C1,1770
GTPBP2,1771
GTSE1,1772
GUF1,1773
GUK1,1774
GUSB,1775
GXYLT1,1776
GYLTL1B,1777
GYPA,1778
GYPB,1779
GYPC,1780
GZMM,1781
H1FX,1782
H6PD,1783
HABP4,1784
HACL1,1785
HADHB,1786
HAGH,1787
HAMP,1788
HAPLN2,1789
HARS,1790
HAT1,1791
HAUS1,1792
HAUS5,1793
HAUS8,1794
HBA1,1795
HBA2,1796
HBB,1797
HBD,1798
HBE1,1799
HBEGF,1800
HBG1,1801
HBG2,1802
HBP1,1803
HBZ,1804
HCG14,1805
HCG20,1806
HCG27,1807
HCLS1,1808
HCN2,1809
HCN3,1810
HCRT,1811
HCST,1812
HDAC5,1813
HDGFRP3,1814
HEATR1,1815
HECA,1816
HECTD2,1817
HECW2,1818
HELB,1819
HELZ,1820
HELZ2,1821
HEMGN,1822
HEPACAM2,1823
HEPH,1824
HERC4,1825
HERPUD1,1826
HES1,1827
HES6,1828
HEXA,1829
HEXA-AS1,1830
HEXB,1831
HEY1,1832
HFE,1833
HFE2,1834
HFM1,1835
HGSNAT,1836
HHEX,1837
HIAT1,1838
HIBADH,1839
HIBCH,1840
HID1,1841
HINT2,1842
HINT3,1843
HIP1,1844
HIPK2,1845
HIST1H1B,1846
HIST1H1C,1847
HIST1H1D,1848
HIST1H1E,1849
HIST1H2AA,1850
HIST1H2AC,1851
HIST1H2AE,1852
HIST1H2AG,1853
HIST1H2AH,1854
HIST1H2AK,1855
HIST1H2BC,1856
HIST1H2BF,1857
HIST1H2BG,1858
HIST1H2BJ,1859
HIST1H2BK,1860
HIST1H2BN,1861
HIST1H3D,1862
HIST1H4C,1863
HIST1H4D,1864
HIST1H4E,1865
HIST1H4H,1866
HIST1H4I,1867
HIST2H2AA3,1868
HIST2H2AA4,1869
HIST2H2AC,1870
HIST2H2BE,1871
HIST3H2BB,1872
HIVEP1,1873
HIVEP3,1874
HJURP,1875
HLA-DMA,1876
HLA-DOB,1877
HLA-E,1878
HLTF,1879
HM13,1880
HM13-AS1,1881
HMBOX1,1882
HMBS,1883
HMCN1,1884
HMGB2,1885
HMGCL,1886
HMGCR,1887
HMGCS1,1888
HMGN2,1889
HMGN3-AS1,1890
HMGN5,1891
HMMR,1892
HN1,1893
HNMT,1894
HNRNPDL,1895
HNRNPH1,1896
HNRNPH2,1897
HNRNPU-AS1,1898
HOOK2,1899
HOXB-AS1,1900
HOXB-AS3,1901
HOXB5,1902
HOXB7,1903
HP1BP3,1904
HPCAL1,1905
HPD,1906
HPGD,1907
HPS4,1908
HPS5,1909
HRC,1910
HSD17B11,1911
HSD17B12,1912
HSD17B4,1913
HSD17B6,1914
HSDL1,1915
HSF4,1916
HSP90AA1,1917
HSP90AB1,1918
HSP90B1,1919
HSPA13,1920
HSPA1A,1921
HSPA5,1922
HSPA6,1923
HSPA8,1924
HSPBAP1,1925
HSPE1,1926
HSPG2,1927
HTR4,1928
HTT,1929
HYAL1,1930
HYAL2,1931
HYI,1932
HYKK,1933
HYLS1,1934
HYOU1,1935
IAH1,1936
IARS,1937
IBA57,1938
IBTK,1939
ICA1,1940
ICAM1,1941
ICAM2,1942
ICAM4,1943
ICOSLG,1944
ID1,1945
ID2,1946
ID3,1947
IDH1,1948
IDI1,1949
IDS,1950
IER2,1951
IER3,1952
IFI16,1953
IFI27,1954
IFI27L2,1955
IFI35,1956
IFI6,1957
IFIT3,1958
IFITM1,1959
IFITM2,1960
IFITM3,1961
IFNGR1,1962
IFRD1,1963
IFT140,1964
IFT172,1965
IFT80,1966
IFT88,1967
IGBP1,1968
IGF1,1969
IGF1R,1970
IGF2R,1971
IGFBP4,1972
IGFBP6,1973
IGIP,1974
IGSF1,1975
IGSF11,1976
IGSF3,1977
IGSF8,1978
IK,1979
IKBIP,1980
IKBKAP,1981
IKBKB,1982
IKZF2,1983
IL10RA,1984
IL10RB,1985
IL13RA1,1986
IL15RA,1987
IL17RA,1988
IL17RC,1989
IL17RE,1990
IL18,1991
IL18BP,1992
IL18RAP,1993
IL1R1,1994
IL20RB,1995
IL21R,1996
IL23A,1997
IL23R,1998
IL2RG,1999
IL4R,2000
IL6,2001
IL6ST,2002
IL8,2003
ILF2,2004
ILF3-AS1,2005
ILVBL,2006
IMPA1,2007
IMPACT,2008
IMPDH2,2009
ING3,2010
INHA,2011
INHBE,2012
INPP1,2013
INPP5J,2014
INSIG1,2015
INSR,2016
INTS1,2017
INTS4,2018
INTS6-AS1,2019
INTS8,2020
INTS9,2021
IQCB1,2022
IQCD,2023
IQCH,2024
IQGAP1,2025
IQGAP2,2026
IRF1,2027
IRF2,2028
IRF6,2029
IRF7,2030
IRF9,2031
ISG15,2032
ISG20,2033
ISPD,2034
ISPD-AS1,2035
ITFG1,2036
ITFG3,2037
ITGA10,2038
ITGA2B,2039
ITGA5,2040
ITGAV,2041
ITGB1,2042
ITGB1BP2,2043
ITGB5,2044
ITGB7,2045
ITIH5,2046
ITM2A,2047
ITM2B,2048
ITM2C,2049
ITPR1,2050
ITPR1-AS1,2051
ITPR2,2052
ITPRIP,2053
ITPRIPL2,2054
ITSN2,2055
IZUMO1,2056
JAG2,2057
JARID2,2058
JDP2,2059
JKAMP,2060
JMJD1C,2061
JMJD1C-AS1,2062
JUN,2063
JUNB,2064
KANSL1,2065
KANSL1L,2066
KANSL3,2067
KAT6B,2068
KATNA1,2069
KATNAL2,2070
KB-1410C5.5,2071
KB-1460A1.5,2072
KB-1732A1.1,2073
KB-226F1.1,2074
KB-431C1.5,2075
KBTBD7,2076
KCNAB3,2077
KCND1,2078
KCNG1,2079
KCNH2,2080
KCNIP2,2081
KCNJ11,2082
KCNK1,2083
KCNK12,2084
KCNK15,2085
KCNK5,2086
KCNK6,2087
KCNN4,2088
KCNQ1OT1,2089
KCNT2,2090
KCTD21-AS1,2091
KDELC1,2092
KDELR1,2093
KDELR3,2094
KDM4A,2095
KDM4D,2096
KDM5A,2097
KDM5B,2098
KDM6B,2099
KDM7A,2100
KDSR,2101
KEL,2102
KIAA0020,2103
KIAA0101,2104
KIAA0232,2105
KIAA0319L,2106
KIAA0368,2107
KIAA0430,2108
KIAA0907,2109
KIAA0922,2110
KIAA1107,2111
KIAA1109,2112
KIAA1147,2113
KIAA1161,2114
KIAA1279,2115
KIAA1324L,2116
KIAA1407,2117
KIAA1467,2118
KIAA1551,2119
KIAA1586,2120
KIAA1731,2121
KIAA1875,2122
KIAA1919,2123
KIDINS220,2124
KIF13B,2125
KIF14,2126
KIF1B,2127
KIF20B,2128
KIF21A,2129
KIF22,2130
KIF23,2131
KIF27,2132
KIF2A,2133
KIF2C,2134
KIF4A,2135
KIF5A,2136
KIFAP3,2137
KIFC1,2138
KIN,2139
KISS1R,2140
KIT,2141
KLC3,2142
KLC4,2143
KLF1,2144
KLF10,2145
KLF2,2146
KLF6,2147
KLHDC2,2148
KLHL11,2149
KLHL13,2150
KLHL24,2151
KLHL28,2152
KLHL36,2153
KLHL6,2154
KLK1,2155
KLLN,2156
KMT2A,2157
KMT2B,2158
KNOP1,2159
KPNA2,2160
KRBOX1,2161
KRCC1,2162
KREMEN2,2163
KRR1,2164
KRT10,2165
KRT18,2166
KRT19,2167
KRT8,2168
KRTCAP3,2169
KSR1,2170
KYNU,2171
L3MBTL3,2172
LA16c-313D11.9,2173
LA16c-325D7.2,2174
LA16c-358B7.3,2175
LA16c-385E7.1,2176
LACTB,2177
LACTB2,2178
LAMA2,2179
LAMA5,2180
LAMB1,2181
LAMB2,2182
LAMB3,2183
LAMP1,2184
LAMP2,2185
LAMP3,2186
LAMTOR5-AS1,2187
LAPTM4A,2188
LAPTM4B,2189
LAPTM5,2190
LARP7,2191
LARS,2192
LAT2,2193
LATS2,2194
LBH,2195
LBR,2196
LBX2-AS1,2197
LCA5,2198
LCN2,2199
LCOR,2200
LCORL,2201
LCP1,2202
LCTL,2203
LDHB,2204
LDHD,2205
LDLR,2206
LDOC1,2207
LEKR1,2208
LEMD2,2209
LENG8-AS1,2210
LENG9,2211
LEO1,2212
LEPR,2213
LEPRE1,2214
LEPREL4,2215
LEPROT,2216
LETM2,2217
LETMD1,2218
LGALS1,2219
LGALS3BP,2220
LGALS8,2221
LGALS9,2222
LGR4,2223
LHX4,2224
LHX5,2225
LIAS,2226
LIFR,2227
LIG3,2228
LILRB3,2229
LIMA1,2230
LIMS1,2231
LINC-PINT,2232
LINC00152,2233
LINC00174,2234
LINC00176,2235
LINC00205,2236
LINC00240,2237
LINC00261,2238
LINC00271,2239
LINC00339,2240
LINC00341,2241
LINC00412,2242
LINC00431,2243
LINC00482,2244
LINC00505,2245
LINC00511,2246
LINC00528,2247
LINC00568,2248
LINC00638,2249
LINC00649,2250
LINC00656,2251
LINC00659,2252
LINC00662,2253
LINC00663,2254
LINC00668,2255
LINC00685,2256
LINC00694,2257
LINC00853,2258
LINC00858,2259
LINC00881,2260
LINC00882,2261
LINC00893,2262
LINC00896,2263
LINC00910,2264
LINC00923,2265
LINC00958,2266
LINC00969,2267
LINC00998,2268
LINC01003,2269
LINC01004,2270
LINC01021,2271
LINC01023,2272
LINC01094,2273
LINC01125,2274
LINC01132,2275
LINC01134,2276
LIPG,2277
LIPH,2278
LITAF,2279
LL0XNC01-7P3.1,2280
LL22NC03-2H8.5,2281
LL22NC03-86G7.1,2282
LL22NC03-N27C7.1,2283
LMAN1,2284
LMAN2,2285
LMAN2L,2286
LMBR1L,2287
LMBRD1,2288
LMBRD2,2289
LMF1,2290
LMF2,2291
LMLN-AS1,2292
LMNA,2293
LMO2,2294
LMO7,2295
LMOD1,2296
LMOD3,2297
LMTK2,2298
LNPEP,2299
LNX1,2300
LONP1,2301
LPAR5,2302
LPCAT2,2303
LPCAT3,2304
LPGAT1,2305
LPHN1,2306
LPIN1,2307
LPIN3,2308
LPL,2309
LRBA,2310
LRFN4,2311
LRG1,2312
LRIF1,2313
LRIG2,2314
LRMP,2315
LRP10,2316
LRP12,2317
LRP2,2318
LRP5L,2319
LRPAP1,2320
LRRC14,2321
LRRC2,2322
LRRC24,2323
LRRC27,2324
LRRC29,2325
LRRC40,2326
LRRC41,2327
LRRC42,2328
LRRC46,2329
LRRC4B,2330
LRRC56,2331
LRRC7,2332
LRRC73,2333
LRRC8C,2334
LRRC8D,2335
LRRC8E,2336
LRRN3,2337
LSMEM1,2338
LSR,2339
LST1,2340
LTA4H,2341
LTB,2342
LTB4R,2343
LTBP1,2344
LTK,2345
LTN1,2346
LTV1,2347
LY6E,2348
LY86-AS1,2349
LYG1,2350
LYG2,2351
LYPLAL1,2352
LYRM9,2353
LYSMD1,2354
LYSMD2,2355
LYZ,2356
LZTFL1,2357
M6PR,2358
MACC1,2359
MACF1,2360
MAD2L1,2361
MADCAM1,2362
MADD,2363
MAFF,2364
MAGEA1,2365
MAGEA3,2366
MAGEA8,2367
MAGEB2,2368
MAGEC1,2369
MAGEC2,2370
MAGED1,2371
MAGED2,2372
MAGEF1,2373
MAGEH1,2374
MAGI1,2375
MAGIX,2376
MAGT1,2377
MAK,2378
MALAT1,2379
MAMDC4,2380
MAN1A1,2381
MAN1B1,2382
MAN2A1,2383
MAN2A2,2384
MAN2B2,2385
MANBA,2386
MANEA,2387
MANEA-AS1,2388
MANF,2389
MAP1B,2390
MAP1LC3B,2391
MAP3K10,2392
MAP3K12,2393
MAP4K1,2394
MAPK15,2395
MAPKBP1,2396
MAPRE3,2397
MAPT,2398
MARCH1,2399
MARCH2,2400
MARCH5,2401
MARCH6,2402
MARCH7,2403
MARCKS,2404
MARCKSL1,2405
MARS,2406
MASP2,2407
MASTL,2408
MAT2A,2409
MAT2B,2410
MATN1-AS1,2411
MAU2,2412
MB21D1,2413
MBNL2,2414
MBOAT1,2415
MBOAT2,2416
MBOAT7,2417
MBTPS1,2418
MBTPS2,2419
MCAM,2420
MCC,2421
MCF2L2,2422
MCL1,2423
MCM10,2424
MCM4,2425
MCM5,2426
MCM6,2427
MCM7,2428
MCOLN1,2429
MDGA1,2430
MDH1,2431
MDK,2432
MDM4,2433
MDN1,2434
MED13,2435
MED13L,2436
MED17,2437
MED23,2438
MED30,2439
MEF2BNB-MEF2B,2440
MEF2C,2441
MEGF11,2442
MEGF8,2443
MEGF9,2444
MEIS3,2445
MEMO1,2446
MESDC1,2447
MESDC2,2448
MESP1,2449
MET,2450
METTL12,2451
METTL17,2452
METTL20,2453
METTL7A,2454
MFAP1,2455
MFAP3,2456
MFGE8,2457
MFI2-AS1,2458
MFN1,2459
MFSD1,2460
MFSD10,2461
MFSD11,2462
MFSD3,2463
MFSD4,2464
MFSD6,2465
MFSD8,2466
MGARP,2467
MGAT2,2468
MGAT4A,2469
MGAT5,2470
MGAT5B,2471
MGEA5,2472
MGST1,2473
MGST2,2474
MGST3,2475
MIA3,2476
MIB1,2477
MICA,2478
MICAL3,2479
MICU1,2480
MICU2,2481
MIEF2,2482
MILR1,2483
MINPP1,2484
MIOX,2485
MIPEP,2486
MIR142,2487
MIR145,2488
MIR202HG,2489
MIR210HG,2490
MIR29A,2491
MIR3150A,2492
MIR4453,2493
MIR451B,2494
MIR503HG,2495
MIS18A-AS1,2496
MIS18BP1,2497
MKI67,2498
MKLN1,2499
MLEC,2500
MLF1,2501
MLH1,2502
MLLT11,2503
MLXIP,2504
MLXIPL,2505
MLYCD,2506
MMADHC,2507
MMP19,2508
MMS22L,2509
MNAT1,2510
MND1,2511
MNDA,2512
MOAP1,2513
MOB1B,2514
MOCOS,2515
MOCS1,2516
MOGS,2517
MORF4L2,2518
MORF4L2-AS1,2519
MOSPD1,2520
MOSPD2,2521
MOV10,2522
MOV10L1,2523
MPHOSPH10,2524
MPZL1,2525
MR1,2526
MRE11A,2527
MRPL1,2528
MRPL10,2529
MRPL13,2530
MRPL16,2531
MRPL20,2532
MRPL23-AS1,2533
MRPL39,2534
MRPL47,2535
MRPS12,2536
MRPS22,2537
MRPS31,2538
MRPS33,2539
MRPS9,2540
MRVI1-AS1,2541
MS4A3,2542
MS4A4A,2543
MS4A6A,2544
MSH5,2545
MSH6,2546
MSMB,2547
MSMO1,2548
MSR1,2549
MSRB2,2550
MSS51,2551
MST1R,2552
MT-ATP6,2553
MT-ATP8,2554
MT-CO1,2555
MT-CO2,2556
MT-CO3,2557
MT-CYB,2558
MT-ND1,2559
MT-ND2,2560
MT-ND3,2561
MT-ND4,2562
MT-ND4L,2563
MT-ND5,2564
MT-ND6,2565
MT2A,2566
MTBP,2567
MTERFD1,2568
MTERFD3,2569
MTFR2,2570
MTHFD2,2571
MTHFR,2572
MTMR11,2573
MTMR12,2574
MTMR14,2575
MTMR4,2576
MTR,2577
MTRNR2L1,2578
MTRNR2L10,2579
MTRNR2L11,2580
MTRNR2L12,2581
MTRNR2L13,2582
MTRNR2L2,2583
MTRNR2L3,2584
MTRNR2L4,2585
MTRNR2L7,2586
MTRNR2L8,2587
MTSS1,2588
MUC12,2589
MUC5B,2590
MUS81,2591
MUT,2592
MVP,2593
MXD3,2594
MXRA8,2595
MYB,2596
MYBPHL,2597
MYC,2598
MYCL,2599
MYH11,2600
MYH3,2601
MYL12B,2602
MYL4,2603
MYL9,2604
MYLIP,2605
MYLK2,2606
MYO16,2607
MYO18A,2608
MYO18B,2609
MYO1F,2610
MYO5A,2611
MYO6,2612
MYOM1,2613
MYRF,2614
MYT1,2615
MZF1,2616
N4BP2,2617
N4BP2L1,2618
N4BP2L2,2619
N6AMT1,2620
NAA25,2621
NAAA,2622
NABP1,2623
NACA,2624
NAGLU,2625
NAPB,2626
NAPEPLD,2627
NAPG,2628
NAPSA,2629
NARS,2630
NASP,2631
NAT8L,2632
NAT9,2633
NBAS,2634
NBPF10,2635
NBR1,2636
NCAPG,2637
NCEH1,2638
NCF4,2639
NCKAP1L,2640
NCL,2641
NCLN,2642
NCOA3,2643
NCOA7,2644
NCSTN,2645
NDC1,2646
NDC80,2647
NDEL1,2648
NDFIP1,2649
NDFIP2,2650
NDUFA13,2651
NDUFA4L2,2652
NDUFA9,2653
NDUFB6,2654
NDUFB9,2655
NDUFS1,2656
NDUFS2,2657
NEAT1,2658
NEB,2659
NECAB1,2660
NEDD4L,2661
NEIL1,2662
NEK1,2663
NEK2,2664
NEK7,2665
NEK9,2666
NELFCD,2667
NEU1,2668
NEURL2,2669
NF1,2670
NFE2L1,2671
NFE2L2,2672
NFE2L3,2673
NFE4,2674
NFKBIL1,2675
NFKBIZ,2676
NFU1,2677
NFYB,2678
NFYC-AS1,2679
NHLH1,2680
NHLRC3,2681
NHLRC4,2682
NICN1,2683
NIF3L1,2684
NIFK-AS1,2685
NIPAL3,2686
NIPSNAP1,2687
NIPSNAP3B,2688
NIT1,2689
NKAIN1,2690
NKAP,2691
NKIRAS2,2692
NKTR,2693
NLGN2,2694
NLRC5,2695
NLRP1,2696
NLRX1,2697
NMB,2698
NME7,2699
NMI,2700
NMRK1,2701
NMU,2702
NNMT,2703
NOA1,2704
NOC2L,2705
NOC3L,2706
NOD1,2707
NOL11,2708
NOL3,2709
NOL8,2710
NOMO2,2711
NOMO3,2712
NOP16,2713
NOSTRIN,2714
NOTCH1,2715
NOTCH2,2716
NOTCH4,2717
NOXA1,2718
NOXRED1,2719
NPAS3,2720
NPC1,2721
NPC2,2722
NPHP3,2723
NPHP4,2724
NPIPB15,2725
NPIPB4,2726
NPL,2727
NPM1,2728
NPM2,2729
NPPA-AS1,2730
NPRL2,2731
NPRL3,2732
NPTN,2733
NPW,2734
NQO1,2735
NQO2,2736
NR2C2,2737
NR4A1,2738
NR4A2,2739
NRBP2,2740
NRD1,2741
NRM,2742
NSDHL,2743
NSL1,2744
NSMCE1,2745
NSMCE2,2746
NSRP1,2747
NSUN3,2748
NT5C3A,2749
NT5DC1,2750
NTRK1,2751
NUAK2,2752
NUCB1,2753
NUCB2,2754
NUDC,2755
NUDT12,2756
NUDT18,2757
NUDT9,2758
NUF2,2759
NUMB,2760
NUP107,2761
NUP133,2762
NUP210,2763
NUP37,2764
NUP85,2765
NUPR1,2766
NUSAP1,2767
NVL,2768
NXF2B,2769
NXF3,2770
OAT,2771
OCIAD1,2772
OCRL,2773
ODF2L,2774
ODF3L2,2775
OGFOD2,2776
OGG1,2777
OGT,2778
OMA1,2779
OPN3,2780
OPTN,2781
OR51B5,2782
OR52A1,2783
OR8G5,2784
ORAI2,2785
ORAI3,2786
ORC5,2787
ORMDL2,2788
OS9,2789
OSBPL2,2790
OSBPL6,2791
OSBPL8,2792
OSCAR,2793
OSER1,2794
OSER1-AS1,2795
OSGEPL1,2796
OSGIN1,2797
OSTC,2798
OSTF1,2799
OSTM1,2800
OTP,2801
OVGP1,2802
OXA1L,2803
OXCT1,2804
OXLD1,2805
OXSM,2806
P2RX1,2807
P2RX4,2808
P2RX6,2809
P2RY1,2810
P4HA1,2811
P4HA2,2812
P4HA3,2813
P4HB,2814
P4HTM,2815
PABPC1L,2816
PACSIN1,2817
PACSIN2,2818
PADI4,2819
PAGE1,2820
PAGE2,2821
PAGE2B,2822
PAGE4,2823
PAGE5,2824
PAIP2,2825
PAIP2B,2826
PAK1,2827
PAK1IP1,2828
PALM,2829
PALMD,2830
PAM,2831
PAN2,2832
PAN3-AS1,2833
PANX2,2834
PANX3,2835
PAPLN,2836
PAPPA,2837
PAPSS1,2838
PAQR4,2839
PAQR6,2840
PAQR7,2841
PAQR8,2842
PAQR9,2843
PARP11,2844
PARP14,2845
PARP16,2846
PARP2,2847
PASD1,2848
PATL2,2849
PAX6,2850
PAX8,2851
PAXBP1,2852
PAXBP1-AS1,2853
PAXIP1-AS1,2854
PBK,2855
PBX3,2856
PBXIP1,2857
PCCA,2858
PCCB,2859
PCED1A,2860
PCED1B,2861
PCK2,2862
PCMT1,2863
PCMTD1,2864
PCNA,2865
PCNT,2866
PCNX,2867
PCNXL4,2868
PCSK1N,2869
PCSK7,2870
PCSK9,2871
PCYOX1,2872
PCYOX1L,2873
PDCD4,2874
PDCD4-AS1,2875
PDE11A,2876
PDE4DIP,2877
PDE6G,2878
PDGFB,2879
PDHA1,2880
PDIA3,2881
PDIA4,2882
PDIA5,2883
PDIA6,2884
PDIK1L,2885
PDLIM4,2886
PDZD8,2887
PDZK1IP1,2888
PELI2,2889
PEX1,2890
PEX11G,2891
PEX12,2892
PEX14,2893
PEX3,2894
PFDN5,2895
PFN1,2896
PFN4,2897
PGAP3,2898
PGF,2899
PGK1,2900
PGM2L1,2901
PGM3,2902
PGRMC1,2903
PGS1,2904
PHACTR2,2905
PHC3,2906
PHF19,2907
PHF21A,2908
PHF3,2909
PHGDH,2910
PHIP,2911
PHLDA1,2912
PHLDA2,2913
PHLPP1,2914
PHLPP2,2915
PHTF1,2916
PHTF2,2917
PHYHIP,2918
PHYKPL,2919
PICK1,2920
PIEZO1,2921
PIF1,2922
PIGG,2923
PIGK,2924
PIGL,2925
PIGM,2926
PIGN,2927
PIGO,2928
PIGP,2929
PIGT,2930
PIGU,2931
PIGV,2932
PIGW,2933
PIGX,2934
PIGZ,2935
PIK3C3,2936
PIK3CG,2937
PIK3IP1,2938
PIK3R4,2939
PILRA,2940
PILRB,2941
PIM1,2942
PINK1-AS,2943
PIP5KL1,2944
PIR,2945
PKD2L2,2946
PKM,2947
PKMYT1,2948
PLA2G15,2949
PLA2G16,2950
PLA2G2C,2951
PLA2G6,2952
PLAC1,2953
PLAG1,2954
PLAT,2955
PLAU,2956
PLAUR,2957
PLBD1,2958
PLBD2,2959
PLCD1,2960
PLCG2,2961
PLCL1,2962
PLD1,2963
PLD3,2964
PLEKHA5,2965
PLEKHH2,2966
PLEKHH3,2967
PLIN5,2968
PLK1,2969
PLOD3,2970
PLP2,2971
PLRG1,2972
PLSCR1,2973
PLSCR2,2974
PLTP,2975
PLXNA1,2976
PLXNA2,2977
PLXNB1,2978
PLXNB2,2979
PMAIP1,2980
PMEL,2981
PMP22,2982
PMPCA,2983
PMPCB,2984
PMS1,2985
PNCK,2986
PNKP,2987
PNMA3,2988
PNN,2989
PNPLA4,2990
PNPLA8,2991
PNPT1,2992
PNRC1,2993
POC1B,2994
PODXL2,2995
POFUT1,2996
POFUT2,2997
POGZ,2998
POLB,2999
POLD3,3000
POLD4,3001
POLE2,3002
POLG2,3003
POLI,3004
POLK,3005
POLM,3006
POLN,3007
POLR1C,3008
POLR2B,3009
POLR2F,3010
POLR2L,3011
POLR3C,3012
POLRMT,3013
POMGNT1,3014
POMT1,3015
POMZP3,3016
PON2,3017
POP7,3018
POPDC2,3019
POR,3020
PORCN,3021
POT1,3022
POT1-AS1,3023
PP13439,3024
PPAP2C,3025
PPAPDC1B,3026
PPAPDC2,3027
PPCDC,3028
PPFIA4,3029
PPIB,3030
PPIC,3031
PPIG,3032
PPIP5K2,3033
PPOX,3034
PPP1R12A,3035
PPP1R13L,3036
PPP1R14A,3037
PPP1R15A,3038
PPP1R15B,3039
PPP1R16B,3040
PPP1R26,3041
PPP1R26-AS1,3042
PPP1R3B,3043
PPP1R3E,3044
PPP1R7,3045
PPP2CA,3046
PPP2R2A,3047
PPP3CA,3048
PPP5D1,3049
PPP6R2,3050
PPT1,3051
PPT2,3052
PPWD1,3053
PQLC2,3054
PQLC3,3055
PRAF2,3056
PRC1,3057
PRCP,3058
PRDX1,3059
PRDX3,3060
PRDX4,3061
PREPL,3062
PRF1,3063
PRG2,3064
PRICKLE1,3065
PRIM1,3066
PRIM2,3067
PRIMPOL,3068
PRKAA1,3069
PRKAB2,3070
PRKAG1,3071
PRKAG2-AS1,3072
PRKCB,3073
PRKCSH,3074
PRKDC,3075
PRNP,3076
PROCR,3077
PROS1,3078
PRPF38B,3079
PRPH,3080
PRPSAP2,3081
PRR4,3082
PRRC2C,3083
PRRT3-AS1,3084
PRSS1,3085
PRSS21,3086
PRSS27,3087
PRSS57,3088
PRSS8,3089
PRTN3,3090
PRX,3091
PSAP,3092
PSAT1,3093
PSEN1,3094
PSEN2,3095
PSENEN,3096
PSIP1,3097
PSMA1,3098
PSMA4,3099
PSMB2,3100
PSMB3,3101
PSMB8,3102
PSMB9,3103
PSMC1,3104
PSMC2,3105
PSMC3,3106
PSMC5,3107
PSMD10,3108
PSMD12,3109
PSMD5-AS1,3110
PSMD6,3111
PSMD6-AS2,3112
PSME1,3113
PSPH,3114
PSRC1,3115
PTGDR2,3116
PTGDS,3117
PTGER1,3118
PTGES3,3119
PTGFRN,3120
PTGIR,3121
PTGR2,3122
PTGS1,3123
PTHLH,3124
PTP4A3,3125
PTPDC1,3126
PTPLAD1,3127
PTPN21,3128
PTPN22,3129
PTPN4,3130
PTPN7,3131
PTPRB,3132
PTPRC,3133
PTPRCAP,3134
PTPRF,3135
PTPRH,3136
PTPRJ,3137
PTPRR,3138
PTPRS,3139
PTRF,3140
PTRH2,3141
PTTG1,3142
PTTG1IP,3143
PUS3,3144
PVR,3145
PVRL2,3146
PYCARD,3147
PYDC2,3148
PYROXD2,3149
QARS,3150
